Oh,eta,mean_corr,DEF,Xi,date
8.559334178498695,0.3384825427393223,0.28776880089610435,0.39970150478931016,0.30922923806776464,2022-08-12
9.028601798226894,0.35432056341268103,0.3041724625268258,0.3704141838048558,0.2931696851669485,2022-08-13
9.391846286145954,0.3631182565699852,0.31119366715939956,0.36150532603223406,0.2846120816717611,2022-08-14
9.996706250047273,0.37243984002258035,0.3237889966147155,0.40627431780777784,0.2758172771270608,2022-08-15
10.65696990137994,0.37788959306390923,0.33478626530129396,0.47360116218467313,0.2708019322593889,2022-08-16
11.015610772193387,0.3769482679695505,0.34071006661451525,0.5079283467094685,0.2716616604066472,2022-08-17
11.095516624575568,0.372966502038674,0.33842165200473817,0.5245982604401126,0.2753285688452445,2022-08-18
11.003119734300498,0.3653384906281555,0.33346632945984195,0.5335925997106351,0.28249220330370917,2022-08-19
10.674104250162841,0.35749979544668886,0.3227738765387642,0.5312964753584519,0.29004792178925504,2022-08-20
10.322995946426841,0.3494570451422424,0.31400728928038296,0.5137757334065394,0.2980104271828088,2022-08-21
9.96291137889948,0.3452342055898022,0.3064402495013795,0.4840229802101757,0.302278272868515,2022-08-22
9.598192073085642,0.34369874061316164,0.30528771831612955,0.42997055783918336,0.3038452091396505,2022-08-23
9.390131261312622,0.3411779354065295,0.304756416429629,0.39512489940831813,0.3064353147153195,2022-08-24
9.532622954540457,0.3396848997620596,0.3044296330186717,0.4366365344516162,0.30797979520200136,2022-08-25
9.80837198127137,0.3405482874425526,0.3095370464853891,0.47624734095145377,0.3070857114746962,2022-08-26
10.045415912701412,0.3436848499653804,0.31392991979145557,0.49973436105566416,0.30385942150364287,2022-08-27
10.175273711302541,0.3393013689682346,0.312028627420512,0.5599483825379065,0.3083777962404566,2022-08-28
10.421683588737748,0.34154477462605304,0.31488396529696994,0.6105458376063689,0.3060570222929585,2022-08-29
10.461406501221862,0.33865397382566553,0.3143148007420215,0.5954952078377299,0.3090507841627267,2022-08-30
10.52111582558801,0.33681335608540075,0.31526864597436866,0.5725276206853744,0.3109721996144152,2022-08-31
10.388588917899474,0.3343930746763719,0.310964626867387,0.5639352104807023,0.31351691732379106,2022-09-01
9.605079634853183,0.32063795987102706,0.2909177138497018,0.5284828524349597,0.3283797989374186,2022-09-02
8.754681089377321,0.31570567399566685,0.2810566385848714,0.4368963280698788,0.33387922565813555,2022-09-03
8.310209880867202,0.3116641385158383,0.27382419486612036,0.38983092549713677,0.33845406222688706,2022-09-04
7.929122039437497,0.30737879556269876,0.2643062893991772,0.356256182358599,0.3433733677249687,2022-09-05
7.488500538908808,0.3039459511329978,0.2623614419125141,0.2938192280549479,0.3473655881590229,2022-09-06
6.786723161907542,0.3010073351755491,0.2561569797205795,0.1800858679304696,0.35081989873892777,2022-09-07
6.493168071031411,0.3016204467681005,0.25797815893312914,0.13339471957950944,0.3500963683282404,2022-09-08
6.628732031793171,0.30629107582561665,0.2632807845065112,0.13411214894454254,0.3446333385001617,2022-09-09
6.6815353718978825,0.30762688566956675,0.2635875038865765,0.1461402141711881,0.3430866358754653,2022-09-10
6.671630554084525,0.31959004484590214,0.26924668599076806,0.12952481484484396,0.3295405797807866,2022-09-11
7.632280957349016,0.3264505160048593,0.2773346163316575,0.25641271967167417,0.3220150443595059,2022-09-12
8.710826433491915,0.34060970169155413,0.28883907876459336,0.3842396512963676,0.30702221273258107,2022-09-13
9.476714263321629,0.3505719069664759,0.29666332117221017,0.45689276853139016,0.2968937726169418,2022-09-14
9.914549412623582,0.3599100892814304,0.3078868577897346,0.4928003675416781,0.2877033701207177,2022-09-15
10.33093835205441,0.3667954567235111,0.3201657514930644,0.5017058914607768,0.2811096805510019,2022-09-16
10.65261680354931,0.3755938425278301,0.33306682424003753,0.49750953357361766,0.272903471277221,2022-09-17
10.506342139254476,0.38195941415177714,0.3346783037720927,0.44576683244940496,0.2671160971845907,2022-09-18
10.251795183790504,0.3843976121458652,0.3350165619071029,0.3891109117135575,0.26493201631628005,2022-09-19
10.023402919734842,0.38768396535679783,0.33737500606397164,0.3267880396252675,0.2620164079092159,2022-09-20
9.880393670380693,0.3890613417262101,0.3404847927186585,0.2710536784137963,0.2608039807903913,2022-09-21
9.498471470951179,0.39151442222493604,0.33918809169842734,0.1988810384138032,0.2586585483994369,2022-09-22
9.928391185558011,0.39545407781915576,0.3408924806930568,0.2998340003312437,0.2552498476336862,2022-09-23
11.65616811751522,0.4173756358510543,0.3787980296558469,0.45596898407193315,0.23708684038954317,2022-09-24
12.289040723252208,0.42687018182379954,0.3928472784767667,0.4951680846367309,0.22962683713830825,2022-09-25
12.696676642984144,0.4339199964033845,0.40166285641709676,0.5178008944644753,0.22423996098517202,2022-09-26
13.040722964538405,0.44053521520297123,0.407624092383768,0.5331950396236869,0.2193001488537532,2022-09-27
13.215617320561496,0.4415773970661724,0.4096042648676197,0.5536891158187183,0.21853190005388132,2022-09-28
13.476615022267053,0.4503119109727455,0.4164083622821574,0.5700907629369859,0.21219810742100179,2022-09-29
13.806903593850974,0.45988950857037747,0.4282785309278361,0.5841161434000943,0.20546376715488987,2022-09-30
14.490488758184028,0.4773648570402008,0.44969710178564093,0.6390321592376251,0.19372217302325662,2022-10-01
14.979836106417812,0.4866682050207718,0.4636769282608282,0.6827858605576216,0.18774748779202804,2022-10-02
15.196235050613426,0.49216023258062147,0.46888374196367155,0.6944025277779882,0.18430732860976579,2022-10-03
15.401609801419843,0.4975471079979078,0.4736506955075206,0.7058450497446158,0.18099427941480029,2022-10-04
15.613092235246755,0.5002731833469429,0.4791104589334492,0.7278333618750064,0.17934044434128543,2022-10-05
15.66933376365008,0.49972951185589454,0.4784273443018883,0.7330604488962498,0.17966906409573807,2022-10-06
15.37779088546776,0.48619686082503133,0.4620087666702499,0.7302782570213783,0.1880457088196968,2022-10-07
15.188710901027731,0.47915106684581465,0.45109671808012186,0.7165338925422898,0.19256048997111408,2022-10-08
15.603076292325229,0.48661494279598694,0.4652874950144615,0.7111845592733573,0.1877811632612732,2022-10-09
15.694911883553534,0.49192587182380476,0.4739505361577707,0.6986142016413103,0.18445283435591925,2022-10-10
15.867440208039895,0.49600173115501767,0.48108686683484736,0.7037841866950447,0.18193858158822146,2022-10-11
15.828948824630421,0.4931666071802201,0.4777356952498953,0.7173505396910502,0.18368381219465915,2022-10-12
15.777186255120174,0.492217421968011,0.4737933849047076,0.7308692368465685,0.18427183930389016,2022-10-13
15.643647154148374,0.4938566752631146,0.46941152946796366,0.7290496206474084,0.1832574883555134,2022-10-14
15.798981158110603,0.4994466705727266,0.4767147283539056,0.7339906308318082,0.17984026427164979,2022-10-15
15.675941196956884,0.4974083960878253,0.4738823203515663,0.7178113954980627,0.1810788387000017,2022-10-16
15.43897352593727,0.49096918066787487,0.46440348574147033,0.6942892087467218,0.1850480003159963,2022-10-17
15.805203925157763,0.4975634430553081,0.48541092361335386,0.7024498067272622,0.18098432410356857,2022-10-18
16.276411052518775,0.5036972881895752,0.4968362731198042,0.7371199796919524,0.17728452879090498,2022-10-19
16.97560106069065,0.5218812344599124,0.5159545420161129,0.7497315352274331,0.16675492552851942,2022-10-20
16.564593158812983,0.5152147228003314,0.5040302351539089,0.7238448887502772,0.17054059115394965,2022-10-21
15.792072795151906,0.5063772854857709,0.48041400036956006,0.6734662164725511,0.17569184951828587,2022-10-22
15.065598138584418,0.5000596015320565,0.46038092613678566,0.626016688892578,0.17946947115324205,2022-10-23
14.214528905239714,0.4987406111054339,0.43743759222393747,0.5419462759951623,0.1802683451780787,2022-10-24
13.49339764603453,0.49696033416796626,0.42425370298791254,0.4841608510517897,0.18135224887455356,2022-10-25
12.421894389412673,0.47976462915378415,0.40030220262643096,0.4459522474193725,0.19216306187305535,2022-10-26
11.873430610972315,0.470915221879748,0.3868894411412982,0.46786997077018483,0.19797541659866633,2022-10-27
11.914523113276909,0.46978038997233285,0.38574951102271215,0.4700306165330196,0.19873339028382384,2022-10-28
12.061866714286303,0.4697774324896954,0.3841812230722829,0.4780268091120895,0.1987353694236589,2022-10-29
12.101029353374315,0.4718020710120936,0.3835342626938947,0.4844540585254174,0.1973850877846764,2022-10-30
12.090655279232555,0.4717523942033883,0.3821939463667155,0.49893160278032755,0.1974181084351577,2022-10-31
