label,sample_idx,omega,phi,eta,xi,delta,rscore,head_Oh,head_eta,head_mean_corr,head_DEF,head_Xi,head_mp_escape,head_n_escaped,head_oc_score
0,43,0.5511866304774637,0.0,0.44881336952253625,1.0,,0.0,27.802466188177505,0.7815245774322914,0.8624126580422866,0.9778371136938435,0.0666328361983083,0.03125,1,0.7739528307575498
0,44,0.5374219282480506,0.0,0.4625780717519494,1.0,,0.0,28.970361374922543,0.8299723498398026,0.9011679954423919,0.9840156918724748,0.05633355199476343,0.03125,1,0.8288544999500166
0,45,0.51785911315812,0.0,0.48214088684187995,1.0,,0.0,28.859215090708815,0.8324345677456181,0.8963575214820464,0.9781820904016164,0.05585488068221651,0.03125,1,0.8244070303105433
0,46,0.5457659795714769,0.0,0.4542340204285231,1.0,,0.0,28.33369567148722,0.8059386998259643,0.8794340916316908,0.9775184327478076,0.061226774858964175,0.03125,1,0.7987320324889458
0,47,0.5467884602208299,0.0,0.45321153977917006,1.0,,0.0,28.41344520537639,0.8048639795195495,0.8825748902815965,0.9784697438511191,0.06145525126690322,0.03125,1,0.8009777815202402
0,48,0.5371480743305068,0.0,0.4628519256694932,1.0,,0.0,28.63932371031727,0.8222902244047628,0.8895564283634152,0.9774826739452023,0.057853533128965476,0.03125,1,0.8141020357163515
0,49,0.5397335892889572,0.0,0.4602664107110428,1.0,,0.0,28.761271022010316,0.8266140615889689,0.8935369740161626,0.978252988088093,0.056993045292271664,0.03125,1,0.8194908874002402
0,50,0.5246857171896687,0.0,0.4753142828103313,1.0,,0.0,29.07636923628718,0.8429340594513894,0.9036180624201245,0.9821592259647709,0.05385894209578591,0.03125,1,0.8361228348455477
0,51,0.5475738204269621,0.0,0.4524261795730379,1.0,,0.0,28.250611369263396,0.8002219591974795,0.8775000562872666,0.9796129482819592,0.062451940239923405,0.03125,1,0.7950795622799782
0,52,0.561742593408703,0.0,0.43825740659129697,1.0,,0.0,28.256534223895404,0.8005304124194302,0.8777573918754659,0.9772637236567152,0.06238521370106071,0.03125,1,0.7946230326114949
0,53,0.5310680448018711,0.0,0.4689319551981289,1.0,,0.0,28.94458868508143,0.8300415594500689,0.8999554979027139,0.9836004521544821,0.05632004132370976,0.03125,1,0.827871197627284
0,54,0.5395447242996736,0.0,0.4604552757003264,1.0,,0.0,27.998220783722616,0.7918904643228966,0.8693908658164433,0.9736005485565729,0.06428151219348761,0.03125,1,0.7826998142684115
0,55,0.5360409778794931,0.0,0.4639590221205069,1.0,,0.0,27.670741908661423,0.7701539908298312,0.8585465118640045,0.9747425641814952,0.06931109138802846,0.03125,1,0.7644867901236534
0,56,0.5363705194566625,0.0,0.4636294805433375,1.0,,0.0,28.514911308947642,0.807288429201668,0.886441672211113,0.9841363134773449,0.06094103674603227,0.03125,1,0.8069222247604159
0,57,0.541704678932619,0.0,0.458295321067381,1.0,,0.0,28.29990222223737,0.7974805600854252,0.87954816893569,0.9791911321557679,0.06304812162335952,0.03125,1,0.7952645692182022
0,58,0.5368683285001472,0.0,0.4631316714998528,1.0,,0.0,28.621490564909536,0.8157206707156877,0.8898325069837413,0.9807749826308518,0.05918587194476263,0.03125,1,0.8122957286861434
0,59,0.5520677781657454,0.0,0.44793222183425463,1.0,,0.0,28.476106027636177,0.8078463063203808,0.8847624266488883,0.9804928034272598,0.06082332384143405,0.03125,1,0.8047086924408174
0,60,0.5519358807763591,0.0,0.44806411922364087,1.0,,0.0,27.959650141790174,0.7938096647029512,0.867120053320978,0.9739712739106973,0.06385536627866117,0.03125,1,0.7821390120360222
0,61,0.5289140542348226,0.0,0.47108594576517737,1.0,,0.0,28.704977230248087,0.8174118878874601,0.89251046433271,0.9815778159442331,0.05883997976033941,0.03125,1,0.8155086563785006
0,62,0.535792425591077,0.0,0.464207574408923,1.0,,0.0,28.093669623595634,0.795833073107539,0.8721566611409625,0.9722036554460807,0.063409140620617,0.03125,1,0.7863617283571672
0,63,0.5436066961891023,0.0,0.4563933038108977,1.0,,0.0,28.863507662193285,0.8246239758719955,0.8977517990552861,0.9849427002574055,0.05738749138715646,0.03125,1,0.8240325840250453
0,64,0.5513454537748512,0.0,0.4486545462251488,1.0,,0.0,28.248098172195224,0.8068912330073637,0.8750717869680961,0.973530566334969,0.06102498454939669,0.03125,1,0.7947483569504941
0,65,0.5380166720137901,0.0,0.4619833279862099,1.0,,0.0,28.417159259411104,0.8065335879067976,0.8830688601615149,0.9808967370478698,0.06110067212704433,0.03125,1,0.8028062779543234
0,66,0.5303450931230044,0.0,0.4696549068769956,1.0,,0.0,29.250602039869786,0.8446263986344502,0.9102130172405224,0.9859068223403308,0.05354397317360323,0.03125,1,0.8432060336070303
0,67,0.5308292215794903,0.0,0.4691707784205097,1.0,,0.0,28.922577505143256,0.8347175402913907,0.899599325389889,0.9801398336272121,0.05541469054521547,0.03125,1,0.8283216244071132
0,68,0.5411465665401786,0.0,0.45885343345982144,1.0,,0.0,28.836856203381675,0.8286202513546509,0.8960614164231636,0.9808905223195515,0.056598151410018574,0.03125,1,0.823285809183199
0,69,0.5518197628198798,0.0,0.44818023718012023,1.0,,0.0,28.0053226394004,0.7881889505106051,0.8690179559221025,0.9785483770974791,0.06511145768328767,0.03125,1,0.782587802482523
0,70,0.5299443863561764,0.0,0.47005561364382364,1.0,,0.0,28.385080664557034,0.8001733403230031,0.882642809824835,0.9815406958030609,0.062462464289649126,0.03125,1,0.7996727750654168
0,71,0.5445411205291748,0.0,0.4554588794708252,1.0,,0.0,27.81027024775977,0.783787431162796,0.8612615420903008,0.9738351878540403,0.06611231503374525,0.03125,1,0.7731391349480543
0,72,0.5457076175723692,0.0,0.4542923824276308,1.0,,0.0,28.693702301533634,0.8207015401419038,0.8913671765128538,0.9816724602535045,0.05817295091717553,0.03125,1,0.8162811785706172
0,73,0.562929511364112,0.0,0.43707048863588804,1.0,,0.0,28.495342816249835,0.81295644295338,0.8860118444708945,0.9797561880113832,0.059755602208391524,0.03125,1,0.8075254857887749
0,74,0.553703651522066,0.0,0.446296348477934,1.0,,0.0,27.856715058747564,0.7867951345534906,0.8631001827334485,0.9721584832380076,0.06542674586297088,0.03125,1,0.775328706227692
0,75,0.5360695197917288,0.0,0.4639304802082712,1.0,,0.0,28.750210957978645,0.8297917502420287,0.8923863442043519,0.9768368321108796,0.05636882279405511,0.03125,1,0.8196996523017287
0,76,0.5514485131761269,0.0,0.44855148682387314,1.0,,0.0,28.68387383942515,0.8174021382010899,0.8919145308878156,0.9835229331863271,0.05884196798731974,0.03125,1,0.8156349910733989
0,77,0.5443334250442644,0.0,0.4556665749557356,1.0,,0.0,28.083182508216705,0.7965974029934146,0.8722070488129591,0.9730768560329212,0.06324139426825463,0.03125,1,0.7869073980750548
0,78,0.5540525235241649,0.0,0.4459474764758351,1.0,,0.0,28.606808875752318,0.8181802681251972,0.8883625658109536,0.9783456547931625,0.05868349716835524,0.03125,1,0.8116691010831724
0,79,0.544636505031037,0.0,0.455363494968963,1.0,,0.0,28.569844061771832,0.8147415067078287,0.8878534332335597,0.9817926736723287,0.05938706179138757,0.03125,1,0.810680454824595
0,80,0.5321337678671824,0.0,0.46786623213281764,1.0,,0.0,28.028910113058817,0.7880728836235489,0.8699539767837134,0.9804188745822744,0.06513765450306072,0.03125,1,0.7838732275532969
0,81,0.5377357503171907,0.0,0.4622642496828093,1.0,,0.0,29.04783686859579,0.840567072421771,0.9018068135481673,0.9761761728430992,0.05430258313626994,0.03125,1,0.8319148310087782
0,82,0.536452900104233,0.0,0.46354709989576703,1.0,,0.0,28.85119413980597,0.8278395640369289,0.8967017122095344,0.983254700964527,0.05675149389416418,0.03125,1,0.8242064697811493
0,83,0.5329043557969522,0.0,0.46709564420304783,1.0,,0.0,28.87547277977762,0.8301553574834217,0.8974046854554997,0.9777634600781248,0.05629783342090117,0.03125,1,0.8239792066604983
0,84,0.5591368306118659,0.0,0.4408631693881341,1.0,,0.0,28.376942955817128,0.8053807514915039,0.881421330402747,0.9815817326311418,0.06134528371337135,0.03125,1,0.8012853405086648
0,85,0.5273991251517495,0.0,0.47260087484825053,1.0,,0.0,28.833747780937546,0.8296681232766341,0.8963695423140078,0.9800133952822104,0.056392979665122966,0.03125,1,0.8235669935621567
0,86,0.551438482550006,0.0,0.44856151744999395,1.0,,0.0,28.635580451283847,0.8211309755947075,0.8896321344227414,0.9759310083266765,0.05808643593686858,0.03125,1,0.8130808069176045
0,87,0.5485234073317335,0.0,0.45147659266826645,1.0,,0.0,28.166450847529855,0.7971864462090057,0.8743108658059886,0.9782681931077206,0.06311242066418063,0.03125,1,0.7908179653382489
0,88,0.5465057933138243,0.0,0.4534942066861757,1.0,,0.0,28.003196920781523,0.7941957126465328,0.86860563117711,0.9709648114410594,0.06376998874371938,0.03125,1,0.7825046305040336
0,89,0.5495129155006478,0.0,0.45048708449935215,1.0,,0.0,27.738313478541397,0.7835395463898149,0.8610131959377626,0.967185618306342,0.06616913673669632,0.03125,1,0.769937849900725
0,90,0.549484307556209,0.0,0.45051569244379097,1.0,,0.0,28.487000887577594,0.8133472098577912,0.8852967963138124,0.9775390274130346,0.0596747302762402,0.03125,1,0.8065127046879945
0,91,0.5411684748497321,0.0,0.4588315251502679,1.0,,0.0,28.689974942349902,0.8225436553754146,0.8916194911370333,0.9796018480794778,0.057802741244399866,0.03125,1,0.8164774484140923
0,92,0.5378039535905486,0.0,0.46219604640945144,1.0,,0.0,28.80070178053377,0.8212575733309934,0.8953856778077973,0.982465300547568,0.058060955852333396,0.03125,1,0.819910629151146
0,93,0.5354698560604421,0.0,0.46453014393955794,1.0,,0.0,28.496080947078582,0.8102766201018656,0.8855010882164637,0.9787546704475155,0.06031317106453314,0.03125,1,0.8057718986244942
0,94,0.5313621829691212,0.0,0.4686378170308788,1.0,,0.0,28.422686591980387,0.8081277134906946,0.883082326671267,0.9807746643078105,0.06076403280920069,0.03125,1,0.8035295915303305
0,95,0.550358796494966,0.0,0.449641203505034,1.0,,0.0,28.347307798624815,0.8119953553249775,0.8808494820855058,0.9764669424336451,0.059954972558263736,0.03125,1,0.8018858102521704
0,96,0.5529266262673901,0.0,0.4470733737326099,1.0,,0.0,28.460113968507667,0.8097528147565423,0.8836405333921822,0.9806885535917244,0.06042276128904135,0.03125,1,0.8048821960062809
0,97,0.5455934860308629,0.0,0.4544065139691371,1.0,,0.0,28.464127714013003,0.8078582091886396,0.8844112535420892,0.9810975358091176,0.06082081479739592,0.03125,1,0.8046151313925679
0,98,0.5403181074286876,0.0,0.4596818925713124,1.0,,0.0,28.170368796209534,0.8014827962946371,0.8743091222999269,0.9732086913249796,0.06217963760089924,0.03125,1,0.7910699131832354
0,99,0.5486717498760572,0.0,0.45132825012394284,1.0,,0.0,28.00907769564812,0.7890313816754061,0.8696093882826573,0.9791964046288082,0.0649216326564502,0.03125,1,0.783514365910843
0,100,0.5503898725432321,0.0,0.44961012745676787,1.0,,0.0,28.569621883240035,0.8160487929309324,0.8881974774519982,0.9791996265048971,0.059118604917189545,0.03125,1,0.8105558040297645
0,101,0.5602731962449253,0.0,0.43972680375507467,1.0,,0.0,28.173421190867096,0.7948395736079601,0.874955475373669,0.9806656461350155,0.06362784772100076,0.03125,1,0.7909720244788582
0,102,0.540935614975071,0.0,0.45906438502492897,1.0,,0.0,28.56010673394266,0.8109958399667557,0.8879189521051243,0.9810840392343424,0.060163020092555516,0.03125,1,0.8087390375518865
0,103,0.5486183166503906,0.0,0.4513816833496094,1.0,,0.0,28.666309431859375,0.8217040417943159,0.8909331511902653,0.9787231987565673,0.05797118518026062,0.03125,1,0.8152307864371653
0,104,0.5444345659460892,0.0,0.4555654340539108,1.0,,0.0,28.29557327158086,0.8014199952183085,0.8788020648326538,0.9814256362619522,0.06219317259286561,0.03125,1,0.7973318781922816
0,105,0.545932478606717,0.0,0.454067521393283,1.0,,0.0,28.515349113984666,0.8105485443189835,0.886261375887423,0.9824089187998224,0.0602563576504915,0.03125,1,0.8076898834287414
0,106,0.5508212268529413,0.0,0.4491787731470587,1.0,,0.0,28.941108282253058,0.8341936344385548,0.9001279561070948,0.9829545700247364,0.05551539947156758,0.03125,1,0.82949222441233
0,107,0.5360970894495646,0.0,0.4639029105504354,1.0,,0.0,28.838913008158094,0.8242502899171722,0.8964817540175356,0.9836062885691652,0.057461861893442275,0.03125,1,0.8225341493924727
0,108,0.5462428647395009,0.0,0.4537571352604991,1.0,,0.0,28.207413137707146,0.7957418971105614,0.8756813701836765,0.9814450355018334,0.0634291805631636,0.03125,1,0.7923489591988375
0,109,0.5473146258334217,0.0,0.4526853741665783,1.0,,0.0,28.423436087698747,0.8033324832992058,0.8834301213106689,0.9844002485771324,0.061782308282084704,0.03125,1,0.8028122763866001
0,110,0.5523644004639486,0.0,0.44763559953605137,1.0,,0.0,28.160669833550383,0.7974621799142315,0.8731315689070145,0.9761438474781946,0.06305213796827717,0.03125,1,0.7895820353663272
0,111,0.5310391071112726,0.0,0.46896089288872744,1.0,,0.0,28.32005984940367,0.8029015693391972,0.8800860859650173,0.981158885618417,0.061874645013017114,0.03125,1,0.798793162226493
0,112,0.5386304351890939,0.0,0.4613695648109061,1.0,,0.0,28.494185618781483,0.8113298216740599,0.8856266830749651,0.979429077252562,0.060093422141725285,0.03125,1,0.8065006969711344
0,113,0.5263185282085835,0.0,0.4736814717914165,1.0,,0.0,28.058114569435265,0.7970679188867364,0.8699392389010153,0.9697195746674053,0.0631383515874438,0.03125,1,0.7846016349397836
0,114,0.5410452829000066,0.0,0.45895471709999336,1.0,,0.0,28.673866400524638,0.8188004124333641,0.8911244897610212,0.9795673491857352,0.05855750672823814,0.03125,1,0.8144255203948897
0,115,0.5527342762756873,0.0,0.4472657237243127,1.0,,0.0,28.783746572833362,0.8238462846603344,0.8946871862720103,0.9808927384586736,0.05754237493904679,0.03125,1,0.8199827735064986
0,116,0.5460151687306044,0.0,0.4539848312693956,1.0,,0.0,28.269230455212444,0.804766995466589,0.877389194892448,0.9787694034397495,0.06147591114635769,0.03125,1,0.7969399254169544
0,117,0.5393313775817922,0.0,0.46066862241820783,1.0,,0.0,29.15752347697237,0.84223733861941,0.9068134889257486,0.9841530246835418,0.05398914975166755,0.03125,1,0.83893316023982
0,118,0.5469545249540722,0.0,0.45304547504592785,1.0,,0.0,28.203055100109516,0.7988872201381687,0.8753905830847268,0.9734452768662496,0.06274150296090576,0.03125,1,0.7908838630228574
0,119,0.5432340593511592,0.0,0.4567659406488408,1.0,,0.0,28.781915571917292,0.8256431398350751,0.8946004186345462,0.9822884798061109,0.05718514754448076,0.03125,1,0.8211631292995666
1,0,0.539225650884732,0.0,0.46077434911526804,1.0,,0.0,27.955599340051542,0.7940772249811676,0.8668638473443885,0.9724872460663179,0.0637961810730065,0.03125,1,0.7815928166103897
1,1,0.5385469950656785,0.0,0.4614530049343215,1.0,,0.0,28.16003043868183,0.8008834144348552,0.8738996403306125,0.9767366141769822,0.06230893756512944,0.03125,1,0.7916690113229565
1,2,0.5418180150696379,0.0,0.4581819849303621,1.0,,0.0,28.82318774441353,0.8264567443122928,0.8963916229435535,0.9813997458362173,0.05702412752061607,0.03125,1,0.8225441167652796
1,3,0.5361934725142061,0.0,0.4638065274857939,1.0,,0.0,29.00558205219817,0.8428439132304899,0.9016842433026214,0.9761518621217123,0.053875771496552864,0.03125,1,0.8323776407308326
1,4,0.5306285673303929,0.0,0.4693714326696071,1.0,,0.0,28.24414366042966,0.8061741120317186,0.8759846107546274,0.9692617221999027,0.061176841742537375,0.03125,1,0.7934256590460611
1,5,0.533860380665821,0.0,0.466139619334179,1.0,,0.0,28.99010759261555,0.8384023474109712,0.9017638333786763,0.9803116170584408,0.054711512998212315,0.03125,1,0.8317444357697812
1,6,0.5619689152503369,0.0,0.4380310847496631,1.0,,0.0,28.047136898294898,0.7961090192977562,0.8706878691419019,0.974824081342439,0.06334852785762819,0.03125,1,0.7861383802127737
1,7,0.5513245967273521,0.0,0.4486754032726479,1.0,,0.0,27.43763387373843,0.7682475177697812,0.8511027902466505,0.9718694631779848,0.06977056907849946,0.03125,1,0.7565137904181061
1,8,0.5355985641479493,0.0,0.46440143585205074,1.0,,0.0,28.09323279685003,0.7939604239221049,0.8716551979023572,0.9758659319634196,0.06382201109836752,0.03125,1,0.7864965536643574
1,9,0.5503496444099786,0.0,0.4496503555900214,1.0,,0.0,27.785972585015784,0.7790934402462688,0.8613812682363781,0.9720416340696467,0.06719663497408311,0.03125,1,0.7702412224970336
1,10,0.5426264432023991,0.0,0.45737355679760094,1.0,,0.0,28.149270154197797,0.8005334880114442,0.8737359362462088,0.9734611258207916,0.062384548728779604,0.03125,1,0.7902287958090202
1,11,0.5490479147596337,0.0,0.45095208524036634,1.0,,0.0,28.98101775582016,0.8393178499270341,0.9006637407374184,0.9783948936851548,0.054538194494742606,0.03125,1,0.8308526226151941
1,12,0.5335142781607852,0.0,0.4664857218392148,1.0,,0.0,29.248254171342083,0.8488873690175389,0.9098803805586155,0.9844006848619913,0.052759077705000545,0.03125,1,0.8443259836714643
1,13,0.5339472770266179,0.0,0.46605272297338207,1.0,,0.0,29.275033251318032,0.8512553907367154,0.9102474600211938,0.9826745586958746,0.05232785914342702,0.03125,1,0.8452180466176429
1,14,0.5478631005825918,0.0,0.4521368994174082,1.0,,0.0,28.831545142802124,0.8280891649472423,0.8961818023007174,0.9817931264352829,0.0567024221947303,0.03125,1,0.8233623824180242
1,15,0.5451101974452683,0.0,0.45488980255473166,1.0,,0.0,27.998465374451175,0.7863897747395284,0.8691831272083816,0.9796699708112121,0.06551872653472715,0.03125,1,0.7821694631709404
1,16,0.5461679553137186,0.0,0.45383204468628136,1.0,,0.0,28.6205352322428,0.8164702597944071,0.8900255106661944,0.9812547659382155,0.05903231383196954,0.03125,1,0.8128688489971824
1,17,0.5355202028691239,0.0,0.46447979713087606,1.0,,0.0,28.530943813136926,0.8177517823578458,0.8856433492634188,0.9747480724475688,0.058770707986562164,0.03125,1,0.8081336036270761
1,18,0.552284185362754,0.0,0.44771581463724597,1.0,,0.0,28.3617648034862,0.7985657445601648,0.8816205023473734,0.9826962489703865,0.06281144532797239,0.03125,1,0.7985935763895322
1,19,0.542513929908105,0.0,0.457486070091895,1.0,,0.0,28.99931345320661,0.8325410995208253,0.902310050169778,0.9819486364889435,0.055834262252479415,0.03125,1,0.8301439877661411
1,20,0.5627242388418524,0.0,0.4372757611581476,1.0,,0.0,28.164772101937952,0.7993610189946746,0.8738972134244283,0.9753437353001561,0.06263856208217833,0.03125,1,0.7905806198312555
1,21,0.5319085595726455,0.0,0.4680914404273545,1.0,,0.0,28.8273146630508,0.8385350444557942,0.8946099493388681,0.9766835036229393,0.05468635734605209,0.03125,1,0.8253191730960983
1,22,0.5309281008412589,0.0,0.46907189915874115,1.0,,0.0,28.34066365848603,0.8024385377616526,0.8802814289473473,0.9795885521328555,0.061974017762923,0.03125,1,0.7983779819996111
1,23,0.5328938682689407,0.0,0.4671061317310593,1.0,,0.0,28.046624434975453,0.7985446887366046,0.870243288226553,0.9750303256139373,0.06281602909283533,0.03125,1,0.787057638881367
1,24,0.534529706399401,0.0,0.465470293600599,1.0,,0.0,28.29864255931488,0.8069955264564128,0.8775117161200998,0.9756083526625716,0.061002930837980265,0.03125,1,0.7972332123402514
1,25,0.5486001196128929,0.0,0.4513998803871071,1.0,,0.0,28.6239815953385,0.8177522202368277,0.889689276787961,0.9818648599572862,0.058770618797795576,0.03125,1,0.81349816401123
