date,active_students,total_clicks,mean_clicks_per_student,std_clicks_per_student,entropy_clicks,dominance_clicks,gini_clicks,clicks_dataplus,clicks_forumng,clicks_glossary,clicks_homepage,clicks_oucollaborate,clicks_oucontent,clicks_resource,clicks_subpage,clicks_url
2014-04-02,181,9604.0,53.06077348066298,55.5984186095964,1.1297248903782466,0.5795501874219076,0.7314544865565273,1.0,1973.0,1.0,1613.0,1.0,5566.0,69.0,281.0,99.0
2014-04-09,176,9634.0,54.73863636363637,64.31430180233876,1.2243992880184191,0.5274029478928793,0.7046571171545222,8.0,2071.0,0.0,1860.0,3.0,5081.0,52.0,369.0,190.0
2014-04-16,196,11027.0,56.26020408163265,54.19737782608727,1.2806083478957961,0.4965992563707264,0.6891972229779431,5.0,2527.0,0.0,2132.0,1.0,5476.0,86.0,549.0,251.0
2014-04-23,217,14140.0,65.16129032258064,69.97015014775316,1.382879818214706,0.45657708628005655,0.6552412384095552,42.0,2943.0,5.0,3060.0,4.0,6456.0,100.0,1018.0,512.0
2014-04-30,173,8924.0,51.58381502890173,54.24436438494307,1.3124100013191973,0.45775437023756166,0.6733403057921211,17.0,2093.0,0.0,2023.0,0.0,4085.0,61.0,470.0,175.0
2014-05-07,183,9799.0,53.54644808743169,64.06841268345394,1.378175527570586,0.43055413817736504,0.6538762458754295,148.0,2438.0,1.0,2217.0,1.0,4219.0,48.0,460.0,267.0
2014-05-14,170,10254.0,60.31764705882353,81.72208453255472,1.2929359909407687,0.5001950458357715,0.6860628914461565,154.0,2364.0,1.0,1980.0,4.0,5129.0,65.0,389.0,168.0
2014-05-21,167,9305.0,55.7185628742515,63.793537320975496,1.2811403397280803,0.49801182160128965,0.6907636276792645,91.0,2317.0,6.0,1689.0,0.0,4634.0,86.0,340.0,142.0
2014-05-28,168,8566.0,50.98809523809524,56.57758980197416,1.2829791060527953,0.5375904739668457,0.6920901756297506,123.0,1746.0,19.0,1475.0,1.0,4605.0,62.0,378.0,157.0
2014-06-04,181,8397.0,46.392265193370164,49.13894772241963,1.360124871678634,0.48231511254019294,0.6653963717200588,82.0,1748.0,7.0,1706.0,12.0,4050.0,38.0,509.0,245.0
2014-06-11,209,11104.0,53.12918660287081,52.209071420327284,1.420605347135035,0.4293047550432277,0.6419708613512648,80.0,2398.0,6.0,2555.0,0.0,4767.0,91.0,818.0,389.0
2014-06-18,175,7927.0,45.29714285714286,43.22436803282074,1.2847355713228639,0.49955847104831586,0.6897383064911764,25.0,1490.0,7.0,1843.0,0.0,3960.0,41.0,367.0,194.0
2014-06-25,171,8133.0,47.56140350877193,45.65047127746573,1.2084534230182267,0.5422353375138326,0.7097285407871907,10.0,1525.0,0.0,1679.0,1.0,4410.0,57.0,328.0,123.0
2014-07-02,169,6128.0,36.260355029585796,43.08932131872435,1.293034491991117,0.5022845953002611,0.6851247461560778,24.0,1217.0,0.0,1339.0,1.0,3078.0,93.0,274.0,102.0
2014-07-09,159,6622.0,41.64779874213836,44.22229984216745,1.2981772197564334,0.45922681969193596,0.6793180979227491,8.0,1673.0,0.0,1426.0,0.0,3041.0,70.0,294.0,110.0
2014-07-16,169,6090.0,36.03550295857988,38.12543816663515,1.3693967227394241,0.4376026272577997,0.656376573617953,8.0,1445.0,0.0,1383.0,9.0,2665.0,57.0,326.0,197.0
2014-07-23,191,7662.0,40.1151832460733,44.05847292502029,1.4770328137948119,0.3466457843904986,0.6105455494648917,9.0,2102.0,0.0,1831.0,10.0,2656.0,87.0,593.0,374.0
2014-07-30,219,11701.0,53.42922374429224,52.18633863851074,1.5138570156809692,0.3815913169814546,0.606026075644057,13.0,2390.0,10.0,2847.0,3.0,4465.0,363.0,1160.0,450.0
2014-08-06,178,10145.0,56.99438202247191,78.75281319683671,1.3746170905471709,0.3338590438639724,0.6355840315426319,4.0,3387.0,1.0,2547.0,1.0,3311.0,306.0,522.0,66.0
2014-08-13,186,10876.0,58.473118279569896,82.15715224172443,1.3635005259282664,0.38543582199337995,0.652425319766254,5.0,3352.0,7.0,2374.0,19.0,4192.0,405.0,480.0,42.0
2014-08-20,173,11004.0,63.60693641618497,101.43243634379282,1.2414870275966754,0.5051799345692476,0.7041479865907347,28.0,2940.0,0.0,1770.0,6.0,5559.0,267.0,390.0,44.0
2014-08-27,207,16447.0,79.45410628019323,125.6950014957351,1.2539069412379422,0.39873533167142944,0.6853664633198895,8.0,6207.0,22.0,2719.0,2.0,6558.0,347.0,547.0,37.0
2014-09-03,106,1324.0,12.49056603773585,21.259956727542033,1.2656366847757181,0.44939577039274925,0.6925142665323933,1.0,595.0,0.0,445.0,0.0,179.0,41.0,59.0,4.0
2014-09-10,84,528.0,6.285714285714286,6.485462550180666,0.9533675598335537,0.5700757575757576,0.7664141414141414,0.0,188.0,0.0,301.0,0.0,8.0,9.0,22.0,0.0
2014-09-17,83,450.0,5.421686746987952,5.042280230805199,0.9253088986706083,0.5666666666666667,0.7698765432098765,0.0,168.0,0.0,255.0,0.0,2.0,7.0,15.0,3.0
2014-09-24,63,256.0,4.063492063492063,4.875832906863328,1.196319262832744,0.53515625,0.7152777777777778,0.0,71.0,0.0,137.0,0.0,3.0,21.0,22.0,2.0
